pmid	title	Gene	gene_eid	start_offset	end_offset	abstract
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	metallothionein-1	24567	68	85	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	metallothionein-1	24567	112	129	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	MT-1	24567	131	135	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	eEF1alpha	171361	402	411	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	eEF1alpha	171361	606	615	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	MT-1	24567	719	723	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	MT-1	24567	860	864	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	MT-1	24567	934	938	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	eEF1alpha	171361	972	981	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
19501573	Fine mapping of interactions between eEF1alpha protein and 3'UTR of metallothionein-1 mRNA.	eEF1alpha	171361	1029	1038	The localization of metallothionein-1 (MT-1) mRNA to the perinuclear cytoskeleton is determined by a signal in the 3'untranslated region (3'UTR) and trans-acting binding proteins. The present study carried out detailed mapping of this signal and further characterized the binding to elongation factor 1 alpha (eEF1alpha) and other interacting proteins. Electrophoresis mobility shift assays demonstrated that shortening of a stem region proximal to nucleotides 66-76 abrogated binding. Full length recombinant rat eEF1alpha, and independently domains I and III, formed complexes with the mRNA. Proteins binding to biotinylated MT-1 3'UTR sequences were isolated using RNA-affinity techniques, and mass spectrometry identified histidine-tRNA ligase as one of the major MT-1 3'UTR binding proteins. We conclude that a 5-bp internal stem in the MT-1 3'UTR is critical for binding of eEF1alpha and histidine-tRNA ligase, and that binding of eEF1alpha is facilitated through domains I and III.
